## fishery PAA
# FminAge
 2
# FmaxAge
 11
# FminYr
 1  
# FmaxYr
 42 
## fishery proportions at age (2,11,1,40)
# FpaaNorth
-1  -1  -1  -1  -1  -1  -1  -1  0.060663076 0.035519119 0.102428795 0.083047134 0.062949855 0.141543684 0.01931222  0.032888317 0.055713453 0.279183505 0.119805811 0.031689817 0.131027789 0.036824955 0.031208399 0.019379565 0.037896351 0.118871542 0.125520033 0.079727983 0.075484797 0.124838218 0.236069023 0.092005446 0.100974111 0.079123513 0.254431585 0.226958531 0.347494163 0.277206271 0.1666743 0.328911703 0.319944428 0.17996647
-1  -1  -1  -1  -1  -1  -1  -1  0.027975473 0.032763442 0.07630919  0.073460738 0.04389277  0.087129477 0.013944256 0.022877105 0.017625237 0.035733898 0.137357318 0.038025266 0.023756682 0.080678822 0.009272352 0.006404659 0.00523128  0.026655981 0.073592192 0.054938164 0.056649123 0.050423917 0.042579637 0.032012214 0.057635404 0.059541059 0.02890827  0.087524125 0.065531599 0.10904562  0.074495729 0.187039987 0.031413689 0.235791128
-1  -1  -1  -1  -1  -1  -1  -1  0.003740671 0.03665063  0.00132851  0.033275575 0.034217723 0.040057206 0.006760293 0.025863398 0.021556912 0.006377176 0.03173621  0.041583027 0.051540596 0.007856107 0.008270843 0 0.004439833 0.00349941  0.02553019  0.023427221 0.044869163 0.024492314 0.040232693 0.013626503 0.026883067 0.055914048 0.016428207 0.007079778 0.032200228 0.038711286 0.026353323 0.025684242 0.017052727 0.072158843
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1

# CpaaSouth
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  0.466298678 0.196980965 0.09452047  0.065018603 0.089112957 0.32457785  0.080423792 0.030576525 0.041599987 0.0086603 0.07069954  0.084994494 0.197473501 0.144948067 0.120447194 0.028880012 0.282994404 0.065236461 0.091813581 0.005372046 0.037633027 0.002907513 0.095622956 0.034407681 0.028759764 0.005662063 0.000518766 0.008319232 0.004876757 0 0.011296374 0.02340031  0.001689907 0.002871298
-1  -1  -1  -1  -1  -1  -1  -1  0.131098094 0.226693224 0.362001349 0.099623336 0.088580309 0.109382746 0.449526205 0.326293183 0.008818379 0.201081698 0.042330064 0.507464851 0.09284889  0.524943382 0.47051733  0.357555022 0.120077938 0.538455676 0.211973839 0.156337921 0.103060909 0.130171424 0.034907787 0.296399741 0.121061081 0.136712536 0.025765356 0.025030503 0.080262014 0.05199122  0.12663783  0.018981687 0.060150241 0.004248864
